x,y,uMBx,uMBy
3969.7017833414857,160.31585039380184,0.010476803938904348,0.0047980837035009275
3970.0672000205714,160.48290005587737,0.010475860664213283,0.004780070436538299
3970.4129910653764,160.6403979737534,0.01047112338120884,0.0047603364949520355
3970.731255337215,160.78482833530998,0.010466429960507862,0.004741413431066476
3971.058597358892,160.93286000057935,0.01046288125819366,0.004723428290185592
3971.3039306280425,161.0434758116998,0.010460166027157792,0.00471030451289815
3971.5492072572665,161.15379061333192,0.010458552874481277,0.004698135218349384
3971.889856818913,161.30655948268213,0.010456984149726376,0.004681826900335081
3972.2045705186147,161.44724116596856,0.010452815966210333,0.00466516553868695
3972.3401310373574,161.50770230341215,0.0104507174697311,0.0046580100581642
3972.4756621975434,161.56806973158686,0.010447882074002426,0.004650344399186236
3972.6215624308284,161.63295859494735,0.010444625970981156,0.004641634143035533
3972.7902394498524,161.70785419402085,0.010441747898307588,0.004632331443151101
3973.25701982679,161.91445871461798,0.010434122611160083,0.004607977920411588
3973.612830390749,162.07133218022315,0.010429576811042679,0.004590752891627913
3973.9685029113357,162.22763398367596,0.010425952901561987,0.00457443455927233
3974.2658736831713,162.35793678963003,0.010423413584146245,0.004561461312360083
3974.446009729742,162.43670691656587,0.010421833010022781,0.0045538078939122255
3974.6261251594688,162.5153473890887,0.010420692668644153,0.004545975032056194
3974.8041340408276,162.59293675818995,0.01041872283894694,0.004537409278010325
3975.3219638496953,162.81787805473297,0.01040726172042616,0.004509405315752478
3975.6184269379737,162.94614678746288,0.01040135758589498,0.004493756632388536
3975.9147514054,163.07398746412414,0.01039721337279425,0.00447914740436237
3976.211721419461,163.20174142003782,0.010393102979798235,0.004464711321783457
3976.7257021750056,163.42200434705708,0.010387750564384117,0.004440485523751072
3976.994431696868,163.53671806028007,0.010383583581336198,0.004426239688742351
3977.263035590487,163.65105593931537,0.010377517758646567,0.004410979947056394
3977.5209043218765,163.76050746596113,0.01037026226525201,0.004395195443169832
3977.826861531359,163.88995552486094,0.010364243467341896,0.0043775052466199895
3978.2335773734394,164.06135360903724,0.01035582875503627,0.004354332352322319
3978.749264758088,164.27756361933274,0.010347336201734007,0.004325522658900161
3979.147946685243,164.44384792296142,0.010338788887717727,0.00430206497072721
3979.3093331467185,164.51093873165536,0.01033413096309946,0.004292016705862373
3979.47064315073,164.57787142844697,0.010328424246780816,0.004281337709592377
3979.633881012683,164.64546398097835,0.01032197929577847,0.004269430033908918
3979.822469342809,164.72337296493362,0.010315512541854414,0.004256322918910574
3980.2340458131084,164.89275747894357,0.010301771462822401,0.0042289843609861965
3980.645104112697,165.06108147218043,0.010289546271730739,0.0042031457508762545
3981.165273053223,165.27291648484518,0.010276050657515122,0.004172292271521653
3981.4455938605083,165.38655713552282,0.010269114334250175,0.004156741211185213
3981.7257416496036,165.49977730083634,0.01026268189864389,0.004140817344632226
3981.9908776103766,165.60659184847233,0.010255062453328963,0.004125222710922357
3982.361934736931,165.75553400080176,0.010240626570138266,0.004101894438934749
3982.7324790705716,165.9036461829633,0.010227941038883597,0.004079846073611769
3983.1131426282523,166.05518191461437,0.010216634045055855,0.004058900927155474
3983.487828431435,166.2037525950008,0.010206174909465298,0.004039325819049672
3983.862179352205,166.35162941763994,0.01019763175030825,0.0040207375027584156
3984.152493254383,166.46592369710368,0.010188318841734044,0.00400507904420746
3984.4425216156665,166.57976820135502,0.01017693740285185,0.003988657444611295
3984.712354175973,166.685368553805,0.010165840720788532,0.003972665597364697
3984.9966155584225,166.79629019230734,0.010155771508905554,0.003957150042978279
3985.466285486214,166.97887178469915,0.010140591602704379,0.003932998055243284
3985.93530147637,167.16037336218804,0.01012743930301011,0.003910427827796359
3986.443058755123,167.35597420872105,0.010114728032701992,0.00388761109315637
3986.8211131794333,167.50102398370157,0.010105980225798438,0.0038702375679131092
3987.0399300877857,167.58473444193183,0.010099708462656906,0.0038596948886369326
3987.258604745436,167.66821612602124,0.010092248766640312,0.003848662315625381
3987.477838018246,167.75172860220613,0.010083600962303662,0.003836813826471182
3987.7443665622554,167.85300521434783,0.010074326192967088,0.0038229274642332567
3988.051834129026,167.96950505722748,0.010064950728719763,0.0038080087136645345
3988.3006984376766,168.06355021595206,0.010057303261503015,0.00379605587606139
3988.5493773271724,168.1572961156858,0.010050479545219057,0.003784091693630272
3988.9223890434046,168.2974629580061,0.010040539118028621,0.0037655490814610835
3989.377350254795,168.46767608939737,0.010026091952373412,0.0037417987254487442
