x,y,u,v
0.0004,4e-05,1.126476237994754,-0.016229115
0.00041,4e-05,1.1329898555647795,-0.007892815
0.00042,4e-05,1.1431590044428157,-0.001600053
0.00043,4e-05,1.145351437098239,0.003541866
0.00044,4e-05,1.1361662443028957,0.00512118
0.00045,4e-05,1.1468172644263783,0.005698692
0,4.5e-05,1.1477083419030258,0.00844587
1.0000000000000026e-05,4.5e-05,1.137800346169379,0.010744967
1.9999999999899872e-05,4.5e-05,1.1339884535620026,0.012978516
2.99999999998999e-05,4.5e-05,1.1404915209096032,0.015858507
3.9999999999899925e-05,4.5e-05,1.1308428313864267,0.020020845
4.999999999989995e-05,4.5e-05,1.114496143850907,0.025324977
5.999999999989998e-05,4.5e-05,1.1346377804839096,0.032409895
6.99999999999e-05,4.5e-05,1.1181913817743427,0.040660238
7.999999999990003e-05,4.5e-05,1.1211315510324809,0.048619165
8.99999999999998e-05,4.5e-05,1.1043951752591898,0.056621447
9.999999999999983e-05,4.5e-05,1.0925583525944065,0.067221919
0.00011,4.5e-05,1.0695054172106175,0.071992979
0.00012,4.5e-05,1.0463027100188758,0.080054637
0.00013,4.5e-05,1.0297211934951482,0.08162861
0.00014,4.5e-05,0.9982734804247824,0.0833751
0.00015,4.5e-05,0.9801463973574368,0.081535967
0.00016,4.5e-05,0.9548376465512698,0.078067452
0.00017,4.5e-05,0.923186944,0.069774124
0.00018,4.5e-05,0.90235334,0.061058459
0.00019,4.5e-05,0.8687408915677459,0.04785034
0.0002,4.5e-05,0.8556928336354819,0.035658505
0.00021,4.5e-05,0.8467049216999359,0.022363079
0.00022,4.5e-05,0.8372063002884048,0.005753632
0.00023,4.5e-05,0.83274563,-0.010424291
0.00024,4.5e-05,0.8277801755658396,-0.027483746
0.00025,4.5e-05,0.8277932895561674,-0.047219521
0.00026,4.5e-05,0.8298454179383384,-0.065401946
0.00027,4.5e-05,0.8585278285563176,-0.083022788
0.00028,4.5e-05,0.874329822,-0.098277612
0.00029,4.5e-05,0.8918598419086381,-0.112335548
0.0003,4.5e-05,0.9269846328730872,-0.121072578
0.00031,4.5e-05,0.966106509,-0.124440383
0.00032,4.5e-05,0.990623841,-0.121606933
0.00033,4.5e-05,1.0355748100875588,-0.116034566
0.00034,4.5e-05,1.0565154309410956,-0.102046343
0.00035,4.5e-05,1.083293700943944,-0.086945033
0.00036,4.5e-05,1.109412294070168,-0.074062595
0.00037,4.5e-05,1.1154975325669627,-0.05770508
0.00038,4.5e-05,1.1415535228650993,-0.045192858
0.00039,4.5e-05,1.1447100718955716,-0.032402379
0.0004,4.5e-05,1.1532202795802995,-0.021319031
0.00041,4.5e-05,1.1571068264946225,-0.01075528
0.00042,4.5e-05,1.1559834067910997,-0.003513315
0.00043,4.5e-05,1.164389626856467,0.002289653
0.00044,4.5e-05,1.159611600104138,0.004272345
0.00045,4.5e-05,1.1668057776869964,0.005095438
0,5e-05,1.162781824454476,0.008172132
1.0000000000000026e-05,5e-05,1.1574984527784058,0.011286569
1.9999999999899872e-05,5e-05,1.144899033871976,0.013499383
2.99999999998999e-05,5e-05,1.1575058686991335,0.016634474
3.9999999999899925e-05,5e-05,1.1567851390748498,0.020546563
4.999999999989995e-05,5e-05,1.1560009524588537,0.027940065
5.999999999989998e-05,5e-05,1.1541813782895844,0.035762722
6.99999999999e-05,5e-05,1.1310812579262568,0.042587219
7.999999999990003e-05,5e-05,1.135924421954059,0.052259026
8.99999999999998e-05,5e-05,1.1124092230215306,0.062881803
9.999999999999983e-05,5e-05,1.1013912100692749,0.074083978
0.00011,5e-05,1.083106624945649,0.083397721
0.00012,5e-05,1.0708908532891814,0.090459158
0.00013,5e-05,1.043521978663549,0.09313931
0.00014,5e-05,1.0121119226445434,0.095942962
0.00015,5e-05,0.9933321106081658,0.09395025
0.00016,5e-05,0.968488957,0.089122644
0.00017,5e-05,0.935854277,0.081819517
0.00018,5e-05,0.9184648079932808,0.071193926
0.00019,5e-05,0.894563107,0.059530304
0.0002,5e-05,0.8805544184557688,0.043186569
0.00021,5e-05,0.8656995336254406,0.028044057
0.00022,5e-05,0.8540166448808618,0.009577932
0.00023,5e-05,0.8502446986139309,-0.007126217
0.00024,5e-05,0.8404820039558246,-0.027748622
0.00025,5e-05,0.843056954,-0.050022055
0.00026,5e-05,0.8467633734085976,-0.069471046
0.00027,5e-05,0.8645377328926429,-0.091354475
0.00028,5e-05,0.8818165119208431,-0.108754487
0.00029,5e-05,0.905009904,-0.126754982
0.0003,5e-05,0.941482327,-0.137800431
0.00031,5e-05,0.9695740204524996,-0.141995433
0.00032,5e-05,1.0171110440002031,-0.142068382
0.00033,5e-05,1.0476321154719157,-0.132872638
0.00034,5e-05,1.0764484218388195,-0.117756387
0.00035,5e-05,1.1033530772009694,-0.100873356
0.00036,5e-05,1.1287393872307208,-0.083371266
0.00037,5e-05,1.1336152101453882,-0.06571353
0.00038,5e-05,1.150704211164892,-0.050047784
0.00039,5e-05,1.146073094039959,-0.035696479
0.0004,5e-05,1.1572926422413452,-0.024104439
0.00041,5e-05,1.162266463721585,-0.013028924
0.00042,5e-05,1.165348865,-0.006109693
0.00043,5e-05,1.1756399736991905,-0.00314494
0.00044,5e-05,1.170028922,0.003543319
0.00045,5e-05,1.1509775898018002,0.008309944
