x,y,u,v
6.99999999999e-05,0.000245,-0.000364304824073924,-0.0002200775246042204
6.99999999999e-05,0.00025,-0.0002569042270658809,-8.176501407887279e-05
6.99999999999e-05,0.00025499999999999996,-0.00016214577076623704,2.7209962308877715e-05
6.99999999999e-05,0.00026,-8.194465349217286e-05,0.00010281527452089409
6.99999999999e-05,0.000265,-1.808322672456209e-05,0.00014807750682122695
6.99999999999e-05,0.00027,2.78554997849949e-05,0.0001609924551748415
6.99999999999e-05,0.00027499999999999996,4.871398117613626e-05,0.00014106997398094796
6.99999999999e-05,0.00028,4.229417422031249e-05,8.88856935899825e-05
7.999999999990003e-05,0.0,5.761115458712006e-19,1.9578109056024983e-21
7.999999999990003e-05,5e-06,0.19645336215094947,0.001685053590822239
7.999999999990003e-05,1e-05,0.34615266580142934,0.005006986809646146
7.999999999990003e-05,1.5e-05,0.4585369361113802,0.009663139096658623
7.999999999990003e-05,2e-05,0.5441309616307819,0.015071964083740784
7.999999999990003e-05,2.5e-05,0.6093232650328617,0.02063241168672484
7.999999999990003e-05,2.9999999999999997e-05,0.6599383288946096,0.026030748491972008
7.999999999990003e-05,3.5e-05,0.693484334654195,0.03091503886111274
7.999999999990003e-05,4e-05,0.722290251747401,0.03553228027031112
7.999999999990003e-05,4.5e-05,0.7411352094910717,0.04000633443995837
7.999999999990003e-05,5e-05,0.7574788431680752,0.04438354869732217
7.999999999990003e-05,5.4999999999999995e-05,0.7650923675874866,0.04836303640983074
7.999999999990003e-05,5.9999999999999995e-05,0.770293081971028,0.052016151150615614
7.999999999990003e-05,6.5e-05,0.77058946537096,0.05518630209634557
7.999999999990003e-05,7e-05,0.7666025945086029,0.05809649977111276
7.999999999990003e-05,7.5e-05,0.7567934351709471,0.059940557525723276
7.999999999990003e-05,7.999999999999999e-05,0.7382684222093188,0.060663928800423046
7.999999999990003e-05,8.499999999999999e-05,0.709759323493659,0.05966851205106798
7.999999999990003e-05,8.999999999999999e-05,0.6647723562004905,0.05585701744533329
7.999999999990003e-05,9.5e-05,0.5958681230288154,0.04805507542337699
7.999999999990003e-05,0.0001,0.4864706289577668,0.0339908096868969
7.999999999990003e-05,0.000105,0.3056087873886065,0.013660029819702458
7.999999999990003e-05,0.00011,-2.255504137772971e-16,-1.2312816100492624e-18
7.999999999990003e-05,0.000125,0.007110370410518786,-0.012456038997748622
7.999999999990003e-05,0.00013,0.007873686245300208,-0.01749613145515919
7.999999999990003e-05,0.000135,0.00663541999312888,-0.019042465992395875
7.999999999990003e-05,0.00014,0.004931118740243708,-0.0189093666661547
7.999999999990003e-05,0.000145,0.003210810947712688,-0.01800631920592359
7.999999999990003e-05,0.00015,0.001673254545239574,-0.0166018681525097
7.999999999990003e-05,0.000155,0.0004128075752778339,-0.015067201537890517
7.999999999990003e-05,0.00016,-0.0005760838896586826,-0.01347820163967881
7.999999999990003e-05,0.000165,-0.0013576510482958372,-0.011894009302240995
7.999999999990003e-05,0.00017,-0.0019242095846916992,-0.01039980142461422
7.999999999990003e-05,0.000175,-0.0023022450210813815,-0.009056253242463713
7.999999999990003e-05,0.00017999999999999998,-0.0025251008625071874,-0.007795881660026895
7.999999999990003e-05,0.000185,-0.0026433957616443906,-0.0066376247971387916
7.999999999990003e-05,0.00019,-0.0026689598749055116,-0.005598183217469177
7.999999999990003e-05,0.000195,-0.0026183480967273054,-0.004684739961102016
7.999999999990003e-05,0.0002,-0.002509087510356179,-0.0038622955968848818
7.999999999990003e-05,0.000205,-0.002342374926372403,-0.0031517134135312995
7.999999999990003e-05,0.00021,-0.0021640409518745747,-0.00251916296142869
7.999999999990003e-05,0.000215,-0.0019597946509467223,-0.0019677439028684234
7.999999999990003e-05,0.00022,-0.0017498570448799657,-0.001496028140191085
7.999999999990003e-05,0.000225,-0.001528145782784885,-0.0010972648668096873
7.999999999990003e-05,0.00023,-0.0013091067177422402,-0.000746496708457181
7.999999999990003e-05,0.000235,-0.0011058552641099795,-0.00045513403214225473
7.999999999990003e-05,0.00024,-0.0009004121052638067,-0.00021921834799352923
7.999999999990003e-05,0.000245,-0.0007076001760359331,-2.3299504326286047e-05
7.999999999990003e-05,0.00025,-0.000530092760484899,0.0001387185201139645
7.999999999990003e-05,0.00025499999999999996,-0.0003659761924337489,0.0002635610870725391
7.999999999990003e-05,0.00026,-0.00022373002091250234,0.0003509601874221505
7.999999999990003e-05,0.000265,-9.645078463880304e-05,0.0004110065964502862
7.999999999990003e-05,0.00027,1.0597963011363868e-05,0.0004417624759739206
7.999999999990003e-05,0.00027499999999999996,9.048588432663283e-05,0.0004426083747191687
7.999999999990003e-05,0.00028,0.00014604342726979834,0.00041669861707571107
7.999999999990003e-05,0.000285,0.00016967015295899009,0.0003630822887533693
7.999999999990003e-05,0.00029,0.0001601162573862043,0.0002784025344984096
7.999999999990003e-05,0.00029499999999999996,0.00010522318243602383,0.00015931619791829048
8.99999999999998e-05,0.0,6.458765485936686e-19,1.263863868987292e-21
8.99999999999998e-05,5e-06,0.191646705519265,0.001522749568338362
8.99999999999998e-05,1e-05,0.33699825837111796,0.005608345249468364
8.99999999999998e-05,1.5e-05,0.4472497585009147,0.011222259906850522
8.99999999999998e-05,2e-05,0.5320420560945734,0.016759128387394465
8.99999999999998e-05,2.5e-05,0.5979013926162157,0.022764995576590376
8.99999999999998e-05,2.9999999999999997e-05,0.645504872262647,0.028939042190505505
8.99999999999998e-05,3.5e-05,0.683865870076639,0.03515179026440294
8.99999999999998e-05,4e-05,0.7118749882853332,0.04109780186724186
8.99999999999998e-05,4.5e-05,0.7325965003235398,0.04659315500773689
8.99999999999998e-05,5e-05,0.7471638570934636,0.05238808390152202
8.99999999999998e-05,5.4999999999999995e-05,0.7550959228766775,0.057838269014178385
8.99999999999998e-05,5.9999999999999995e-05,0.7611497861857324,0.06294672633609485
8.99999999999998e-05,6.5e-05,0.7628214495384529,0.06798068170838428
8.99999999999998e-05,7e-05,0.7592280172007988,0.07283673963371892
8.99999999999998e-05,7.5e-05,0.7508390134724113,0.07770531533251845
8.99999999999998e-05,7.999999999999999e-05,0.7348830095520129,0.08189951258428646
8.99999999999998e-05,8.499999999999999e-05,0.7091601365413978,0.08511480018472925
8.99999999999998e-05,8.999999999999999e-05,0.67003685930172,0.08752708058471914
